File ID	File Name	Data Category	Data Type	Project ID	Case ID	Sample ID	Sample Type
8549e24f-b9d7-4203-97ef-15aeb7a7fde6	0e99a0dc-8a50-4622-8094-da5e16c532bd.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-MT-A67A	TCGA-MT-A67A-01A	Primary Tumor
14f1dbbe-c23e-45bb-96cb-6ff9b82c90a2	121eee05-f8dd-498f-8323-d288d0b6ebf0.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-CV-7178	TCGA-CV-7178-01A	Primary Tumor
fd699aff-8e27-4ad0-8704-c5c1da041444	7e53fc46-b32b-4c62-9e90-3340b94a7108.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-IQ-A61I	TCGA-IQ-A61I-01A	Primary Tumor
1ea7ed6e-0e4c-440b-b54f-229ada1a69f7	5222c206-b98b-41bb-820e-17cc3be33df1.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-UF-A7JH	TCGA-UF-A7JH-01A	Primary Tumor
fb3a8364-b61e-44a4-a732-d5630df41b74	9460c02c-616e-4df4-9905-fa1a5683fbff.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-HNSC	TCGA-UF-A7JH	TCGA-UF-A7JH-01A	Primary Tumor
53801d7c-1095-4529-8cc3-ed1b0e371827	d17bfdec-cbc2-4ca2-8123-a0c0498765bb.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-HNSC	TCGA-CV-7424	TCGA-CV-7424-01A	Primary Tumor
ee7ba1b6-49e2-4b07-84b4-dfaa95e05074	ff89b167-8690-4103-b9ca-a9408ad07fde.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CV-7424	TCGA-CV-7424-01A	Primary Tumor
920e7381-126e-4065-9512-399ad588f505	ead7ec7b-c4b8-477b-9a03-d0ce48c52148.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-D6-6826	TCGA-D6-6826-01A	Primary Tumor
e644ce23-af76-427a-ba8b-e1e6171f19f7	76236b32-4939-4017-b65c-663e08366aef.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-P3-A5Q6	TCGA-P3-A5Q6-01A	Primary Tumor
244bdb27-a201-4a3c-8b6d-11e41be430c8	4f2ea981-a277-4075-9067-094e2cd7bcd9.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-HNSC	TCGA-CV-7440	TCGA-CV-7440-11A	Solid Tissue Normal
d3c1273c-e516-4180-8d21-86ce947ddf22	f4be9bf5-56c9-46e3-afe3-f3de382e78b6.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-H7-A6C4	TCGA-H7-A6C4-01A	Primary Tumor
7b7c3032-f0a8-4576-a610-406cf0a2f0a0	1e15196b-a637-4f67-af3c-b02a657cac7e.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-HNSC	TCGA-CN-A6V6	TCGA-CN-A6V6-01A	Primary Tumor
4179d00a-e194-43a2-8688-29f35bde02b8	7a733ecc-7970-482d-9081-9b897980440f.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-CV-7427	TCGA-CV-7427-01A	Primary Tumor
04731fdf-602e-4605-aeac-eb59b2029323	053e6b3d-ac74-4a5f-a524-737c8a01af12.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-CQ-5323	TCGA-CQ-5323-01A	Primary Tumor
27854e22-3f99-4203-81b0-d2b89471d0cb	9553a182-de2a-4dfa-936d-816cab158959.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-H7-A6C4	TCGA-H7-A6C4-01A	Primary Tumor
aea89671-83a4-47b7-a924-07e23f3019e9	39225e78-befa-4b38-9946-3dd66559ca8e.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CQ-5323	TCGA-CQ-5323-01A	Primary Tumor
a607f639-91c5-4b26-ad31-51d392755bd1	79a18ee4-aae7-4323-976d-0855f2e0962a.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-HD-7831	TCGA-HD-7831-01A	Primary Tumor
34738236-8107-4968-a889-5a3628d82ebc	be0e8bb7-c5ef-4f5a-9112-095350caab7e.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CQ-7068	TCGA-CQ-7068-01A	Primary Tumor
2da7ee88-6a98-4f99-9269-4b9527ead8e8	a3f2edc5-8d46-4f8d-8077-c877f7bb0581.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-CV-7090	TCGA-CV-7090-01A	Primary Tumor
8a177b10-a83e-431a-8028-913287b8e4b1	00ef4a35-82d5-4fff-a5a6-7214b0388a27.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-D6-A6EP	TCGA-D6-A6EP-01A	Primary Tumor
8209a74d-b2f6-490c-b3eb-13c336a364b5	33de433b-98bb-43e2-96fc-11ab317fec48.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-QK-A8Z8	TCGA-QK-A8Z8-01A	Primary Tumor
95f4d655-767d-4be2-aa88-ed925127d480	1eca7b48-5a0d-41fe-bf4f-e76903963ba8.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-CN-6997	TCGA-CN-6997-01A	Primary Tumor
d64c5014-7755-4439-a871-5e3648473446	12e84e62-ffae-4860-836e-5f0eadd8831b.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CQ-6225	TCGA-CQ-6225-01A	Primary Tumor
aea0d82e-1955-43f7-b3c9-4299a2f7a456	20a46b1c-b901-44cb-96e2-adb083059e03.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CR-7372	TCGA-CR-7372-01A	Primary Tumor
e834537a-4c26-4210-b8b3-e41212f7474e	2dcdd54c-48e0-4c85-8f0d-467bb98a7eeb.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-CV-7261	TCGA-CV-7261-01A	Primary Tumor
cd81e297-982d-4664-8083-25ec4424a939	9505d819-991a-4885-9cda-93c6ac066b7c.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CV-7261	TCGA-CV-7261-01A	Primary Tumor
081c5440-b482-4229-b179-f7a93e287e65	9be3f345-7f9c-4448-a91d-d833962f89e5.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-HNSC	TCGA-CR-7382	TCGA-CR-7382-01A	Primary Tumor
afc439f9-4f7c-462e-b520-99af7455d1cd	2dcdd54c-48e0-4c85-8f0d-467bb98a7eeb.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-HNSC	TCGA-CV-7261	TCGA-CV-7261-01A	Primary Tumor
718fc12a-4411-4990-a3b5-56d40b995de7	c79babd6-9e46-4a1e-a2da-8a65bc3bb89c.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-CV-5442	TCGA-CV-5442-01A	Primary Tumor
2e848e37-925b-4c6b-b359-1e0bf720ba62	767bbb87-83e9-4add-902d-16da7edd9ee5.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-HNSC	TCGA-CV-6936	TCGA-CV-6936-01A	Primary Tumor
3a10dcbd-6ac1-4649-b06b-662dfa4e98c2	1a290f14-d0fd-4db9-aa65-d251e0c9efe2.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CV-7437	TCGA-CV-7437-01A	Primary Tumor
2c2078a4-b77d-4cb7-ab07-bacf57cdec28	581c3cb6-8fa7-41f0-9744-96150e1e3cf4.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-F7-8489	TCGA-F7-8489-01A	Primary Tumor
01fc68fa-f3f4-4e3d-b7f5-f2c21e59e673	a5b876ee-a31b-430e-80a0-5623d88a5ca4.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-HNSC	TCGA-IQ-A61E	TCGA-IQ-A61E-01A	Primary Tumor
6f2c8788-2e21-4dc9-b969-eb71027dff62	4c4bd838-9e0d-415e-94fa-2a51a21792ca.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-BB-7863	TCGA-BB-7863-01A	Primary Tumor
c148a7dd-89b9-4ec3-8dd2-5ba50fd20661	fa6834e5-f801-45d7-8659-a99a8f7f70c0.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-HNSC	TCGA-CR-7390	TCGA-CR-7390-01A	Primary Tumor
6445ff03-ecae-40a6-8c43-b3b159a53416	eaa110e3-519b-4057-ae84-24f89768dfc5.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-HNSC	TCGA-CV-7248	TCGA-CV-7248-01A	Primary Tumor
95309f00-3ce6-4627-be8a-4c5c405ab2e9	afc69e61-2af6-4e1c-a96c-71580bab5a2a.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-HNSC	TCGA-CV-A45Y	TCGA-CV-A45Y-01A	Primary Tumor
09f89b15-c5af-442b-9626-77e4ae50b3e7	9158f098-571d-4af4-a0b9-29a65264fecc.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-CN-A6V3	TCGA-CN-A6V3-01A	Primary Tumor
395fd0cd-5803-430d-a55a-64721a479452	9158f098-571d-4af4-a0b9-29a65264fecc.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-HNSC	TCGA-CN-A6V3	TCGA-CN-A6V3-01A	Primary Tumor
148e20c8-4db2-4d34-87a9-5765fc7dfbe2	b2d8acbf-9c2e-4f3b-9ef7-4eda2c8e43db.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-UF-A7JC	TCGA-UF-A7JC-01A	Primary Tumor
2679f9dd-c187-4cec-8d0b-d39442c84701	9452b036-1e8c-424b-bd13-f3345938c522.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-HNSC	TCGA-CV-A45V	TCGA-CV-A45V-01A	Primary Tumor
ba11ff05-e549-4a55-a890-1b90b8e7565e	43fedaba-2392-46ea-abfc-48df80f2e063.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-UF-A7JT	TCGA-UF-A7JT-01A	Primary Tumor
41ccab23-fcdd-4ba0-9b4a-93125c8693f1	910815fa-ae26-4365-bc2a-c6067a2a7e99.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-HNSC	TCGA-WA-A7H4	TCGA-WA-A7H4-01A	Primary Tumor
adf33b59-40ef-48fb-9dd2-1f1759582383	c1d21cb4-9765-46ee-97fc-29f334da1d98.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CN-5361	TCGA-CN-5361-01A	Primary Tumor
230c7b6b-c382-40f0-bc05-51619678fe62	0d639045-99e4-4f81-a7ac-c63eff2be4e2.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-CV-6003	TCGA-CV-6003-01A	Primary Tumor
cb33a073-f47e-407f-af93-92387244aa29	5ed4fadf-ed73-4b2c-9a9b-d557938903cc.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CV-7407	TCGA-CV-7407-01A	Primary Tumor
f000f8d1-c092-4885-a970-aae460c22f35	a41ed84c-2a79-428c-b173-6367facd05c8.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-CV-6933	TCGA-CV-6933-01A	Primary Tumor
bdc3e015-b191-47d1-b419-ba19f694215e	3f8f7acb-85c0-4853-8fb5-05ea5239a371.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CQ-A4CI	TCGA-CQ-A4CI-01A	Primary Tumor
014b6284-c5ec-40ed-930a-c1b18b895bf9	aa190bc1-f337-4a01-a78b-8a5c154af701.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-HNSC	TCGA-CV-7091	TCGA-CV-7091-01A	Primary Tumor
b02c255d-6124-434e-9231-8bf0bbfdc8f1	44cede17-1827-4d07-bad8-136db4d73b26.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-BA-A6DA	TCGA-BA-A6DA-01A	Primary Tumor
6b7e86dc-7164-42e3-a370-32c5aeee0815	cfdaff31-e383-4f71-940e-34cea34b1790.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-HNSC	TCGA-TN-A7HI	TCGA-TN-A7HI-01A	Primary Tumor
6aec3b4a-e423-4fba-9286-e639d252415b	1fdd899b-5674-4d3c-a2c9-79769c38eb3b.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CR-6492	TCGA-CR-6492-01A	Primary Tumor
fe86f51f-5bf0-4b75-90a3-077e31d5c0e5	cfdaff31-e383-4f71-940e-34cea34b1790.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-TN-A7HI	TCGA-TN-A7HI-01A	Primary Tumor
6931c961-ab7c-49a7-ba4f-d1a91de1d106	68314319-c717-4d9d-8c11-041f07153aab.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-DQ-7594	TCGA-DQ-7594-01A	Primary Tumor
31fe5f37-0430-472a-a44d-b3bfe7ff323b	afea3357-8fbc-4570-8afd-effd6cd4f5b5.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-HNSC	TCGA-CV-6937	TCGA-CV-6937-01A	Primary Tumor
1f6f31f9-d3b7-4dd7-b887-10886d04ff15	0dfb79b7-6d1e-441d-963a-0c1730b50790.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-HNSC	TCGA-CV-6960	TCGA-CV-6960-11A	Solid Tissue Normal
f1b4431e-0394-4b8c-ab0c-8a963704b4e4	dfdf712f-d9a8-430f-9ace-5747b6d301be.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-HNSC	TCGA-D6-A74Q	TCGA-D6-A74Q-01A	Primary Tumor
6ffe0480-a95b-433c-b7fa-a760360f7ae4	b51dbbcd-4a4d-41e0-955e-c3c1f0e1335d.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CV-A45U	TCGA-CV-A45U-01A	Primary Tumor
dcf751cc-ef59-4579-93a4-3c7c52c4b45a	da1e85b6-c67f-47a5-88c6-6073d3c1f569.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-P3-A5Q5	TCGA-P3-A5Q5-01A	Primary Tumor
3a7e76db-a879-4376-8df6-87b8186738b4	3f5e5e83-60ae-4dc1-b5dd-10c8de87d423.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-CQ-6219	TCGA-CQ-6219-01A	Primary Tumor
95db8180-110e-4192-b584-97834f04255f	e325bc8c-4627-4199-9cb1-5f3f4c3f61fc.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-P3-A5Q5	TCGA-P3-A5Q5-01A	Primary Tumor
b45c51fa-019f-419b-858c-fbb05adc4fc5	7158d228-8fa3-4c5e-b3e2-3b729b1ea886.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-QK-A6V9	TCGA-QK-A6V9-01A	Primary Tumor
b5abc9d5-885a-445b-91c4-f64229cbdff7	2baa5e3c-70ab-4b77-bb1d-1d466f70db18.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-HNSC	TCGA-CQ-5324	TCGA-CQ-5324-01A	Primary Tumor
f1b66edc-2489-499f-a4b7-240cb5b551e8	ff8acd26-1117-4b83-9691-6712b287061b.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-HNSC	TCGA-CV-7414	TCGA-CV-7414-01A	Primary Tumor
35ad52ae-78d3-4df2-9573-1a55e74c4f3f	07a6e084-a316-4112-a874-aa657dcf380a.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-CQ-6223	TCGA-CQ-6223-01A	Primary Tumor
b4d80398-c339-407b-94d3-57afa590e16d	18ed5122-3bb8-43b6-94c2-acec0129fc78.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-F7-A620	TCGA-F7-A620-01A	Primary Tumor
0df563f3-af10-446d-bf7d-9c16c685aaa4	c9692040-9da5-4293-a774-b228d60fa372.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-QK-A6V9	TCGA-QK-A6V9-01A	Primary Tumor
82c1a4ee-7b51-4d46-9000-8ec19edf8ca9	7158d228-8fa3-4c5e-b3e2-3b729b1ea886.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-HNSC	TCGA-QK-A6V9	TCGA-QK-A6V9-01A	Primary Tumor
b46b846b-a493-4cbf-98c0-d0bff503acf3	4a63844c-27e5-4bb8-bc9c-e31dedd54afe.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-HNSC	TCGA-CV-A6JD	TCGA-CV-A6JD-01A	Primary Tumor
df038e7b-0286-4a95-b50f-ee21e24355fd	e17ec6d0-fa01-4c4c-ba36-d9d9581dd297.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-HNSC	TCGA-D6-6515	TCGA-D6-6515-01A	Primary Tumor
92f683dc-c973-498f-8f92-012b91c02c73	f8a7d942-16b8-4ed9-ad12-01a14b736499.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-HNSC	TCGA-HD-8635	TCGA-HD-8635-01A	Primary Tumor
1e861ec0-54c1-41c0-ab31-990b60316cdb	14f7ef5e-708f-4196-a873-aedaaccac1c1.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-HD-8635	TCGA-HD-8635-01A	Primary Tumor
1c9c9ad2-892d-4b36-82e9-51d465e9b68a	e9db5bb8-59df-44be-a985-3a86c2626247.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-F7-A50I	TCGA-F7-A50I-01A	Primary Tumor
326eef3b-e42f-4dee-b692-3cb36f867d10	860c3a26-532e-4235-85bf-e7ef159ce8e3.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-HNSC	TCGA-MT-A51X	TCGA-MT-A51X-01A	Primary Tumor
bc3cd5fd-1f1a-4ca8-a6f6-ef1e225d6264	6d8bace9-9eee-44d8-9c61-dca631746c44.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-F7-A50I	TCGA-F7-A50I-01A	Primary Tumor
7e967640-2173-4a4a-8c87-0aa27328a46a	2f9036f2-6578-4d83-8055-cd57f038dc2c.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-CQ-A4CD	TCGA-CQ-A4CD-01A	Primary Tumor
e5d9c53b-3516-45c4-8008-f20e9586628f	07f152a7-3160-4cd7-b88d-2c246c4b7b8b.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CN-A49C	TCGA-CN-A49C-01A	Primary Tumor
83f63ae0-8b31-40af-b80a-6cd9b87e4410	f3801438-aaa0-4ac3-9b0c-ca4401882a19.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-HNSC	TCGA-CN-A49C	TCGA-CN-A49C-01A	Primary Tumor
784c9532-cbe1-4a94-b202-aa7c94e38912	a3f675f1-d9cb-4f6c-b7d2-ac2b0c78bd2d.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-CV-7250	TCGA-CV-7250-11A	Solid Tissue Normal
b161d612-e678-4cd9-9e5c-95c60b51390a	d340f449-ac95-4a2f-9363-90e318c871f4.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CQ-A4CD	TCGA-CQ-A4CD-01A	Primary Tumor
e0865862-8829-494f-9a15-237519513ed5	e08e8293-e5eb-40df-b327-8559079126a3.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-BA-6873	TCGA-BA-6873-01A	Primary Tumor
ac2f5469-0d67-493c-ac4f-ca78959640de	9fccb784-de3e-4de4-a336-c02c49a6214e.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-CV-A6JU	TCGA-CV-A6JU-01A	Primary Tumor
8fc14f6a-2d99-40c6-ae86-d3b8a1cc63f1	0bf2e4b6-d394-4ff6-b557-a78872368c86.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-CQ-6227	TCGA-CQ-6227-01A	Primary Tumor
817b5230-8fc8-4462-b049-39784bbcdd33	e64d90e4-868b-4f1b-9dfa-b10232eb9d16.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-F7-8298	TCGA-F7-8298-01A	Primary Tumor
ea6288a9-70e3-40ea-a101-7a86dc129896	12767c84-6a8c-4643-97c9-db778408b647.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-HNSC	TCGA-UF-A7JJ	TCGA-UF-A7JJ-01A	Primary Tumor
cc5ead11-ada3-4db3-bb08-1a944e497c47	92bb8159-cd5a-4a8f-b881-8a85d28f0b2d.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CV-7238	TCGA-CV-7238-01A	Primary Tumor
9e5a1e91-cd33-4d9c-9bfe-54af495a55cf	9ac70eb6-3b20-4414-b757-472356f52614.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-QK-A8Z9	TCGA-QK-A8Z9-01B	Primary Tumor
b1d7324a-674d-4714-97ed-89ee05e2edd6	067e3878-0826-4516-9fb0-789ce1d53ff7.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-HNSC	TCGA-CV-7101	TCGA-CV-7101-11A	Solid Tissue Normal
e8c2ba24-5603-46e9-a1e3-6aa503bc1933	1782480c-d649-4e25-b0d6-6c262eaa0239.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-CV-7101	TCGA-CV-7101-01A	Primary Tumor
46500fd9-4ac4-4038-90ab-f0b4a12c6baa	5eb885a3-789f-44dd-97b8-cc14d03988c9.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-CV-5434	TCGA-CV-5434-01A	Primary Tumor
31c4e321-3bab-4e0a-bf1e-fadd285b0408	9e586ab5-8e4c-4864-bed0-8448bfcd833b.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-HNSC	TCGA-DQ-7590	TCGA-DQ-7590-01A	Primary Tumor
84e9ce3a-c062-4863-8498-99789d18dd35	20c31077-2171-4317-85e4-6071f936074b.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-HNSC	TCGA-MT-A7BN	TCGA-MT-A7BN-01A	Primary Tumor
69e4a0b8-05e3-4ebd-a334-dc75930ff8a1	bcc99b6f-49ec-4f87-a07f-8f9ea7832b97.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-HNSC	TCGA-CV-7104	TCGA-CV-7104-01A	Primary Tumor
16680c4f-fb49-4bd0-ba7c-58f132ca77f3	bf267abc-f008-4121-a0d6-039adfdbfb08.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CV-7568	TCGA-CV-7568-01A	Primary Tumor
82ebaa96-d72f-45c4-962f-f11ecfdfa73b	e10977e1-7a88-47e7-9bba-680acc208ab3.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-HNSC	TCGA-CV-7568	TCGA-CV-7568-01A	Primary Tumor
5893a0b2-f955-4ddd-8eef-ad7d0bbf697f	f5e1b542-6d8f-43b8-93ef-9f82fbf95b56.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-CX-7082	TCGA-CX-7082-01A	Primary Tumor
b6f1ca49-344f-4408-be54-a0c35aed9ff2	bebd58e3-e083-46c5-8f5c-75eea307cff3.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-P3-A6T3	TCGA-P3-A6T3-01A	Primary Tumor
4f063193-2bc5-4aa4-b206-b8470e090640	4e281ed2-cc9e-40e8-b65f-b854c7b9ac77.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-P3-A6T3	TCGA-P3-A6T3-01A	Primary Tumor
0eabc532-5180-4324-8be5-c2ce3004d598	f2cd0bda-d256-4842-9637-b47569197c39.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-HD-7754	TCGA-HD-7754-01A	Primary Tumor
